,accommodates,bathrooms,bedrooms,beds,guests_included,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_cleanliness,review_scores_location,reviews_per_month,price,has_availability,host_response_rate,instant_bookable,cancellation_policy,security_deposit,host_is_superhost,host_name,host_location,host_neighbourhood,property_type,neighbourhood,host_verifications,host_response_time,room_type,extra_people,zipcode
8219,6,1.0,2.0,2.0,1,0,16,1,10.0,9.0,1.07,80.0,0,1,1,0,0,0,174,166,39,1,13,170,3,0,0,27
8220,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,67.0,0,1,1,4,0,0,349,126,36,1,1,57,3,0,0,21
8221,7,1.0,3.0,6.0,6,0,2,1,8.0,10.0,0.14,65.0,0,1,1,3,40,0,686,166,39,1,13,92,3,0,15,29
8222,1,1.0,1.0,1.0,1,0,13,10,10.0,10.0,0.83,35.0,0,1,1,0,0,1,1213,126,14,1,3,185,3,2,0,58
8223,6,3.0,3.0,3.0,1,12,11,11,10.0,10.0,1.29,300.0,0,43,1,3,33,1,1135,126,36,1,1,69,3,0,0,23
8224,12,5.0,5.0,6.0,1,17,4,4,10.0,10.0,1.05,200.0,0,1,1,0,0,1,366,126,12,23,2,92,3,0,0,29
8225,5,1.0,2.0,3.0,2,3,20,15,10.0,10.0,1.56,60.0,0,25,1,0,0,1,552,126,2,14,0,90,3,0,50,42
8226,2,1.0,1.0,1.0,1,21,48,48,9.0,10.0,4.27,85.0,0,1,1,0,0,0,701,126,39,1,13,170,3,0,0,27
8227,3,2.0,2.0,3.0,1,0,4,4,10.0,10.0,0.45,79.0,0,1,0,4,0,0,50,126,36,1,1,130,3,0,0,23
8228,4,1.0,1.0,2.0,2,6,29,18,10.0,10.0,1.86,115.0,0,1,1,3,33,0,1963,126,39,1,13,165,3,0,40,29
8229,2,1.0,1.0,2.0,2,0,15,0,9.0,8.0,0.98,35.0,0,1,1,4,73,0,1788,166,26,1,4,205,3,2,8,23
8230,2,1.0,1.0,2.0,1,0,2,1,9.0,8.0,0.15,16.0,0,1,0,3,75,0,1557,126,2,7,0,55,3,2,12,48
8231,5,1.0,2.0,3.0,4,1,5,5,10.0,9.0,0.43,90.0,0,1,1,3,0,0,374,126,39,7,1,130,3,0,1,60
8232,2,1.0,1.0,1.0,2,19,31,14,10.0,9.0,1.97,70.0,0,1,1,3,0,1,1487,126,26,7,4,170,3,0,1,33
8233,2,1.0,1.0,1.0,1,27,18,13,10.0,9.0,1.21,80.0,0,1,0,3,9,1,591,126,31,1,1,85,1,0,0,60
8234,4,1.0,2.0,2.0,1,9,187,145,9.0,10.0,11.74,110.0,0,1,1,0,0,1,1826,157,30,14,1,74,3,0,0,25
8235,2,1.0,1.0,1.0,2,6,31,27,9.0,10.0,2.28,70.0,0,1,1,3,0,1,1614,311,36,7,1,31,3,0,26,23
8236,3,1.0,1.0,1.0,1,0,3,3,10.0,9.0,0.59,60.0,0,1,1,4,0,0,508,126,37,1,7,125,3,0,0,60
8237,4,1.0,2.0,4.0,1,13,9,8,9.0,10.0,0.58,70.0,0,1,1,4,0,0,508,126,37,1,1,125,3,0,0,60
8238,5,1.0,1.0,2.0,1,0,2,1,10.0,7.0,0.13,79.0,0,1,1,4,0,0,508,126,37,1,1,125,3,0,0,60
8239,4,1.0,1.0,2.0,1,0,0,0,10.0,10.0,1.46,79.0,0,1,1,4,0,0,508,126,37,1,1,125,3,0,0,60
8240,5,2.0,1.0,2.0,1,0,7,7,9.0,9.0,1.36,95.0,0,1,1,4,0,0,508,126,37,7,1,125,3,0,0,60
8241,7,2.0,3.0,7.0,1,13,17,13,8.0,9.0,1.08,180.0,0,1,1,4,0,0,508,126,37,1,10,125,3,0,0,21
8242,4,1.0,1.0,2.0,1,0,1,1,8.0,10.0,0.23,70.0,0,1,1,4,0,0,508,126,37,1,7,125,3,0,0,60
8243,2,1.0,1.0,1.0,1,0,1,0,10.0,10.0,0.06,69.0,0,1,1,4,0,0,508,126,37,7,1,125,3,0,0,60
8244,6,2.0,2.0,4.0,2,12,27,19,10.0,10.0,1.75,140.0,0,1,1,0,46,1,1333,126,2,1,13,130,3,0,15,27
8245,4,1.0,1.0,2.0,2,5,34,23,10.0,10.0,2.19,62.0,0,1,1,3,21,1,446,126,38,1,1,74,3,0,1,21
8246,2,1.0,1.0,1.0,1,14,4,4,9.0,10.0,0.33,27.0,0,22,1,0,0,0,307,166,34,1,1,170,1,2,8,36
8247,2,1.0,2.0,2.0,1,29,19,12,10.0,10.0,1.35,35.0,0,0,0,3,0,0,309,126,39,1,13,26,0,2,0,27
8248,2,1.0,0.0,1.0,1,13,58,34,10.0,10.0,3.85,80.0,0,1,1,3,0,1,1338,56,37,16,1,191,3,0,0,23
8249,2,1.0,1.0,1.0,1,22,7,5,10.0,9.0,0.51,39.0,0,37,1,0,0,0,935,126,26,1,4,170,1,0,0,52
8250,9,2.0,3.0,5.0,6,25,12,8,9.0,10.0,0.85,210.0,0,1,1,3,0,0,1139,126,38,23,2,130,3,0,26,29
8251,6,1.5,2.0,3.0,1,11,15,7,10.0,10.0,1.01,350.0,0,1,1,4,0,1,659,126,30,1,1,170,3,0,0,25
8252,2,1.0,1.0,1.0,2,5,5,2,10.0,9.0,0.32,35.0,0,1,0,0,33,0,816,126,26,14,4,31,2,2,0,62
8253,4,1.0,1.0,2.0,2,21,3,1,10.0,9.0,0.19,35.0,0,1,0,0,33,0,816,126,26,14,4,31,2,2,8,62
8254,3,1.0,1.0,1.0,2,22,3,2,10.0,9.0,0.19,35.0,0,1,0,0,33,0,816,126,26,14,4,31,2,2,8,62
8255,4,1.0,1.0,2.0,2,8,67,43,10.0,10.0,4.31,80.0,0,1,1,3,0,1,635,126,34,1,1,90,3,0,1,36
8256,3,1.0,1.0,3.0,1,27,5,4,10.0,9.0,0.32,40.0,0,1,0,0,0,0,1559,126,2,1,0,170,3,2,15,50
8257,3,1.0,1.0,3.0,2,30,1,1,10.0,10.0,0.08,80.0,0,1,1,0,21,0,1100,166,6,10,2,170,3,2,1,27
8258,2,1.0,1.0,1.0,2,13,48,34,10.0,9.0,3.08,40.0,0,1,1,3,0,1,1672,126,14,2,3,170,3,2,26,56
8259,2,1.0,1.0,1.0,2,5,46,30,10.0,10.0,2.94,90.0,0,1,1,3,0,1,1421,126,39,1,13,130,3,0,15,29
8260,8,2.0,3.0,3.0,2,8,38,38,10.0,10.0,3.75,84.0,0,1,1,0,0,1,1596,126,30,1,11,35,3,0,15,23
